ID,NAME,DOB,TRAINER,GENDER,SIRE,DAM,OWNER
9648,Jefferson Davis,14th February 2013,Tim Vaughan,Gelding,Duke Of Marmalade,Samorra,Syson &amp; Vaughan
9606,Fruits Of Glory,1st January 2009,E Cawley,Gelding,Fruits Of Love,Gaye Chimes,Edward Cawley
9482,Ballyhowne,23rd May 2010,S R B Crawford,Gelding,Generous,Izzy Saddler,Jetmac Syndicate
9651,Mrmathematics,1st January 2013,S G O'Donnell,Gelding,Frozen Power,Mausin,Seamus G O'Donnell
9634,Just Get Cracking,1st January 2010,J Dullea,Gelding,Winged Love,Eastender,Sean A O'Connor &amp; Catriona O'Donovan
9640,Mr Champers,1st May 2012,A Keatley,Gelding,Marienbard,Meidreach,M P Fitzgerald
9503,London Prize,17th April 2011,Ian Williams,Gelding,Teofilo,Zibet,Mrs Margaret Forsyth
9658,Alto Esqua,1st January 2010,C Byrnes,Gelding,Network,Kemia,Byrnsey Boys Syndicate
9595,Amaulino,10th February 2013,R K Watson,Gelding,Saint Des Saints,Sea Well,Springfield Partnership
9492,Bat Sheva,1st January 2012,Mrs Dianne Sayer,Filly,Kalanisi,Bathsheba,Mrs Dianne Sayer
9616,Eric The Third,17th June 2009,J Heard,Gelding,Mountain High,Commanche Princess,Mr John Gardener
9661,Notwhatiam,8th May 2010,A Berry,Gelding,Morozov,Riverfort,Sureness Limited
9605,Akorakor,15th February 2009,G Elliott,Gelding,Lando,Great Way,Gigginstown House Stud
9644,Young Bidder,1st January 2012,Mrs J Harrington,Gelding,Presenting,Zarinava,David Bobbett
9513,Strait Of Magellan,22nd February 2012,N Meade,Gelding,Captain Rio,Golden,Mrs P Sloan
9668,Bravissimo,15th June 2011,W P Mullins,Gelding,Al Namix,Mimi Valley,Mrs S Ricci
9650,Leomar,9th February 2013,Mme R Weissmeier,Gelding,Adlerflug,Lovana,Gentlemen Racing
9502,Bandsman,8th May 2011,Miss V Collins,Gelding,Bandmaster,Soleil Sauvage,Miss Sarah A Dawson
9626,Ball D'Arc,12th April 2011,L Morgan,Gelding,Network,Pretty Moon,Mr Edwin Cumberland
9671,Jump For Dough,27th March 2011,Miss Lucinda V Russell,Gelding,Milan,Collopy's Girl,Jumping For Dough
9654,Zoffanys Pride,9th March 2013,C Byrnes,Gelding,Zoffany,Lioness,M G White
9660,Hunters Call,22nd April 2010,O Murphy,Gelding,Medaaly,Accordiontogelica,Hollowayclarkeblack
9615,Mount Masada,1st January 2010,D E Fitzgerald,Gelding,Flemensfirth,River Clyde,Thomas Harnett
9523,No Ceiling,11th May 2010,M E Sowersby,Gelding,Turtle Island,Pyrexie,Mrs Janet Cooper &amp; Mr M E Sowersby
9678,Attribution,20th February 2010,H De Bromhead,Gelding,Alhaarth,Competa,Gigginstown House Stud
9512,Sacred Summit,28th July 2011,Tim Vaughan,Gelding,Mountain High,D'ygrande,Oceans Racing
9636,Anjou D'or,1st January 2012,M F Morris,Gelding,East Of Heaven,Belle Adoree,Barry Maloney
9681,Haymount,31st March 2009,T Ellis,Gelding,Presenting,Ali's Dipper,Docker Morris-lowe Howlett Wills
9664,Runfordave,21st March 2012,G Elliott,Gelding,Stowaway,Poetics Girl,Mrs P Sloan
9533,Gonalston Cloud,18th June 2007,N Kent,Gelding,Cloudings,Roseoengus,Mr R J Jackson
9625,Jarry D'honneur,16th May 2009,W P Mullins,Gelding,Baroud D'honneur,True Lovely,John P McManus
9688,I'm All You Need,1st January 2010,P Nolan,Mare,King's Theatre,Jolie Landaise,Philip Byrne
9646,Champayne Lady,1st January 2012,A Fleming,Filly,Robin Des Champs,Magherareagh Lady,Rory Connell
9522,Groomed,16th May 2008,Mrs S J Smith,Gelding,Acclamation,Enamoured,Mrs S Smith
9670,Circus Jack,1st January 2012,T O'Connor,Gelding,Wareed,Presenting Yours,Charles J O'Connor
9691,Goulane Davina,1st January 2009,S Spillane,Filly,Well Chosen,Goulane Native,Mrs Mary E O'Donnell
9674,The Pipers Cottage,1st January 2011,P Coffey,Gelding,Milan,Celias Star,P G Coffey
9635,Aeglos,5th July 2012,Jonjo O'Neill,Gelding,Mahler,Lurriga Jenny,Mr John P McManus
9543,Le Legro,4th April 2010,Alexandra Dunn,Gelding,Mountain High,Good To Travel,West Buckland Bloodstock Ltd
9656,Culrua Focus,1st January 2013,E Sheehy,Filly,Intense Focus,Poussiere D'or,E Sheehy
9809,Big Chief Benny,1st May 2011,A King,Gelding,Beneficial,Be Airlie,Oitavos Partnership
9698,Arthamint,1st January 2008,E McCarthy,Gelding,Passing Glance,Araminta,Living The Dream Racing Club
9532,Nomoreblackjack,12th May 2011,Mrs S J Smith,Gelding,Robin Des Pres,Hardabout,Mr John Wade &amp; Mrs S Smith
9680,Diamond King,12th April 2008,M H Weston,Gelding,King's Theatre,Georgia On My Mind,Mrs C Banks
9684,Dragon Fei,25th February 2010,D A McLoughlin,Mare,Jeremy,Wallonia,David Eiffe
9645,Baby Bob,1st January 2012,Peter Fahey,Filly,Presenting,Bobs Display,Winning Ways Nua Syndicate
9553,Bobonyx,25th April 2010,D L Williams,Gelding,Phoenix Reach,Twist The Facts,Caldonia Racing Club
9666,Without Limites,9th May 2012,Miss E Doyle,Gelding,Martaline,Sans Limites,Goliath Syndicate
9819,Rothman,26th April 2010,C Gordon,Gelding,Michel Georges,Bravecentadj,Mr Roger Alwen Mrs Heather Alwen
9701,Crackerdancer,26th March 2010,R Hackett,Filly,Robin Des Champs,Katie's Cracker,P F O'Brien
9563,Kauto Riko,30th March 2011,T R Gretton,Gelding,Ballingarry,Kauto Relstar,Mr And Mrs J Dale And Partners
9557,Bowie,10th April 2007,N Kent,Gelding,Pelder,La Fenice,Cynthia Commonsmarina Kentnick Kent
9542,Fraser Canyon,28th March 2012,Tim Vaughan,Gelding,Halling,Valley Of Gold,Bovian Racing
9694,Show And Go,3rd May 2009,Miss C Crane,Gelding,Stowaway,Nooradeen,Mr I P Crane
9676,Up For Discussion,1st January 2011,E Bolger,Gelding,Kayf Tara,Queen's Banquet,John P McManus
9690,Whizzzey Rascal,24th March 2011,G Elliott,Mare,Robin De Pres,Thespian,If It's Ment To Be Syndicate
9829,Damby's Star,3rd March 2010,M Bradstock,Gelding,Kayf Tara,She Took A Tree,Mr Mark Bradstock
9573,Kilfenora,20th February 2012,E P Harty,Gelding,Yeats,Blazing Liss,John P McManus
9567,Changing Fast,1st January 2012,O McKiernan,Gelding,Scorpion,Melissa's Pet,-
9711,Straits Of Messina,20th March 2009,T Symonds,Gelding,Mountain High,Scylla,Lost In Space
9704,Lindas Pelder,1st January 2011,J Neilan,Mare,Pelder,Josies Dante,All Kyne Syndicate
9655,Bracklin Princess,1st January 2013,T Cleary,Mare,Elusive Pimpernel,In A Rush,Mrs Karen Muldoon
9686,Head Turner,1st January 2011,P A Fahy,Filly,High Chaparral,Special Cause,William Hurley &amp; Mrs Aisling Hurley
9700,Pause And Ponder,20th February 2009,W P Mullins,Gelding,Oscar,Hazel Grove,GGGE Syndicate
9839,Rollo's Reflection,29th April 2010,B I Case,Gelding,Shantou,Lola's Reflection,Mr T W Moore
9583,Seaweed,15th April 2012,C Gordon,Gelding,Winged Love,Grangeclare Rhythm,Chris Gordon Racing Club
9577,Lyreen Lad,1st January 2012,A J Martin,Gelding,Schiaparelli,Artless,Lyreen Syndicate
9721,Rainbow Dreamer,26th March 2013,A King,Gelding,Aqlaam,Zamhrear,The Maple Street Partnership
9665,Champagne Classic,10th April 2011,G Elliott,Gelding,Stowaway,Classical Rachel,Gigginstown House Stud
9714,Kingston Mimosa,11th April 2012,Mark Gillard,Gelding,Kheleyf,Derartu,Mr S Garnett
9849,Supply And Demand,16th February 2011,Jonjo O'Neill,Gelding,Scorpion,Native Fashion,Mrs John Magniermr D Smith &amp; Mr M Tab
9696,Lisclogher Lad,1st January 2007,P W Flynn,Gelding,Muhtarram,Burawadee,Donagh McDonnell &amp; Miss C Howes
9731,Bastien,12th April 2011,P W Mason,Gelding,Panoramic,Que Du Charmil,Mrs Jennifer Mason
9593,Landofhopeandglory,5th April 2013,J P O'Brien,Gelding,High Chaparral,Wurfklinge,John P McManus
9675,Tough But Honest,1st January 2012,E McNamara,Gelding,Brian Boru,Seeds Of Doubt,John Donald &amp; Miss Mairead O'Carroll &amp; J Behan
9724,Dusty Raven,30th April 2013,N P Mulholland,Gelding,Raven's Pass,Dust Dancer,Mr Steve Noyce
9708,Tellemnothing,1st January 2011,David Barry,Mare,Oscar,Ballela Girl,David Richard Barry
9552,My Anchor,21st February 2011,A Day,Gelding,Mount Nelson,War Shanty,Mrs Kathy Day
9710,Kastani Beach,12th March 2006,J W Mullins,Gelding,Alderbrook,Atomic View,Seamus Mullins &amp; Philippa Downing
9587,Castello Sforza,18th May 2011,P Roche,Gelding,Milan,Young Elodie,John P McManus
9741,Knightly Pleasure,10th March 2011,G L Moore,Mare,Kayf Tara,Kim Fontenail,The Knights Of Pleasure
9603,Ange D'Or Javilex,1st January 2010,G Elliott,Gelding,Puit D'or,Ixia De Menil,Thomas R Coleman
9734,Homers Odyssey,12th April 2010,C Gordon,Gelding,Overbury,Aikaterine,Miss Juliet E Reed &amp; Mr David Spershott
9685,Knockraha Pylon,1st January 2010,A Maguire,Filly,King's Theatre,Wyndham Miss Sally,James O'Donoghue
9706,Maisy Belle,12th April 2011,Miss Z C Davison,Mare,Westerner,Sabbiosa,The Secret Circle Racing Club
9720,Cafe Au Lait,27th March 2010,M F Harris,Gelding,Nicaron,Cariera,Faithful Followers
9562,Next Edition,28th February 2008,P A Kirby,Gelding,Antonius Pius,Starfish,The Dibble Bridge Partnership
9718,Shalianzi,25th May 2010,C Gordon,Gelding,Azamour,Shalama,Butler Spencer Partnership
9597,Champagne Pat,1st January 2013,Jonathan Sweeney,Gelding,Frozen Power,In Denial,Sean Patrick Dunne
9744,Bertenbar,6th May 2004,D Skelton,Gelding,Bertolini,Ardenbar,Mrs C A Wyatt
9613,Ros Brin,1st January 2006,G A Kingston,Mare,Brian Boru,African Miss,High On A Hill Syndicate
9695,Knockraha Boss,1st January 2009,Richard Anthony Foley,Gelding,Golan,Hits And Memories,Richard Foley
9730,Baraymi,30th January 2012,Jamie Snowden,Gelding,Makfi,Brusca,The Gd Partnership
9716,Landscape,24th April 2008,D L Williams,Gelding,Lando,Universelle,Mr A Rennison
9728,Anythingmayhappen,11th May 2011,J Scott,Gelding,Publisher,Wild Coast,Bradley Partnership
9607,Dawerann,9th March 2009,G Elliott,Gelding,Medicean,Dawera,Gordon Elliott Racing Club
9572,Imperial Way,1st January 2012,J P O'Brien,Gelding,Getaway,Stormy Moment,Gigginstown House Stud
9859,Boy In A Bentley,18th May 2010,N P Mulholland,Gelding,Kayf Tara,All Our Blessings,Mr C E Weare
9623,Tully East,19th May 2010,B Connell,Gelding,Shantou,Ghillie's Bay,Barry Connell
9740,Westerbee,11th March 2011,J W Mullins,Mare,Westerner,Pass The Honey,Roger And Rachel Jowett
9751,Divine Spear,13th June 2011,N J Henderson,Gelding,Oscar,Testaway,Middleham Park Racing LXII
9738,The Mighty Don,22nd February 2012,N J Gifford,Gelding,Shantou,Flying Answer,Golden Rose Partnership
9726,Masterson,2nd May 2013,G Elliott,Gelding,Lawman,Indian Dumaani,Noel Moran
9582,Royal Chorus,1st January 2012,A J Martin,Gelding,Fair Mix,Chant De L'aube,Who'smindingthekids Syndicate
9633,Forty Foot Tom,1st January 2005,D Miley,Gelding,King's Theatre,Gardana,Stephen O'Connell Miley
9869,Boss In Boots,26th February 2008,Tim Vaughan,Gelding,King's Theatre,Grey Mo,Pearn's Pharmacies Ltd
9617,Baily Cloud,29th April 2010,M F Morris,Gelding,Touch Of Land,Cap The Rose,R A Scott
9761,Wildehearted Woman,19th April 2011,Jamie Snowden,Mare,Oscar,Burrator,Epds Racing Partnership 13
9750,Amanto,18th April 2010,A Stronge,Gelding,Medicean,Amore,Shaw Racing Partnership 2
9736,Mighty Mustang,4th June 2010,Andrew Martin,Gelding,Passing Glance,Mustang Molly,Andy Martin Racing Club
9592,Barra,9th May 2011,G Elliott,Mare,Vendangeur,Oasaka,Gigginstown House Stud
9748,Prouts Pub,28th April 2009,N J Gifford,Gelding,Catcher In The Rye,A Woman In Love,Nick Gifford Racing Club
9879,Derrydoon,21st July 2010,Evan Williams,Gelding,Multiplex,Wahiba Reason,Mrs Alurie O'Sullivan
9643,Trainwreck,25th May 2012,H De Bromhead,Gelding,Stowaway,Trail Storm,Gigginstown House Stud
9627,Dysios,29th April 2008,D Cullen,Gelding,Invincible Spirit,Hataana,Kieron Gammell
9771,Snowball,13th April 2007,D W P Arbuthnot,Gelding,Alderbrook,Rosafi,The Daring Partnership
9705,Mag Brady,1st January 2011,D Hickey,Mare,Kalanisi,Grangeclare Star,Anna Hickey
9760,Classi Massini,26th April 2011,P Bowen,Mare,Dr Massini,Classi Maureen,Carl &amp; Emma Pyne
9746,Blake Dean,25th February 2008,C Gordon,Gelding,Halling,Antediluvian,Gilbert &amp; Gamble
9758,Loves Destination,28th February 2011,C Gordon,Mare,Dubai Destination,Bijou Love,Chris Gordon Racing Club
9889,Pamak D'airy,20th February 2003,H Hogarth,Gelding,Cadoubel,Gamaska D'airy,Hogarth Racing
9781,Mohaayed,12th February 2012,D Skelton,Gelding,Intikhab,Reyaada,Mrs June Watts
9754,Topolski,8th April 2006,D W P Arbuthnot,Gelding,Peintre Celebre,Witching Hour,Mr P M Claydon
9715,El Tiburon,20th April 2012,S Thomas,Gelding,Court Cave,Rongo's Last,St Mamadasado
9637,Fly Rory Fly,18th April 2012,N W Alexander,Gelding,Milan,Thousand Wings,Turcan D-miller Stewart Burnham Dunnin
9770,Gale Force Oscar,6th June 2005,T Symonds,Gelding,Oscar,Distant Gale,The Mumbo Jumbos
9653,Tout Est Permis,27th March 2013,N Meade,Gelding,Linda's Lad,Kadalbleue,Gigginstown House Stud
9768,Leith Hill Legasi,15th March 2009,C E Longsdon,Mare,Kahyasi,Leith Hill Star,Neil &amp; Jane Maltby
9899,After Toniight,22nd January 2010,G Boanas,Gelding,Lando,Affair,Mr Richard Collins
9764,Itoldyou,28th March 2006,Mrs L C Jewell,Gelding,Salford Express,Adisadel,Valence Racing Too
9791,Caracci Apache,16th May 2010,N J Henderson,Gelding,High Chaparral,Campanella,Hp Racing Caracci Apache
9725,Masked Bandit,7th March 2013,Miss S Smith,Gelding,Dick Turpin,Plaisterer,David Andrews Plastering
9647,Grande Waltz,1st January 2013,D Skelton,Gelding,Wiener Walzer,Giralda,Foxtrot Racing: Grande Waltz
9663,Allblak Des Places,10th February 2012,W P Mullins,Gelding,Full Of Gold,Amiraute,Mrs J M Mullins
9778,Elgin,12th March 2012,A King,Gelding,Duke Of Marmalade,China Tea,Elite Racing Club
9602,Blast Of Koeman,1st January 2011,Peter Maher,Gelding,Shantou,Erintante,Inittowinit Syndicate
9801,Gray Wolf River,8th May 2011,R C Harper,Mare,Fair Mix,Inkpen,Mr R C Harper
9735,Mab Dab,31st March 2011,Mrs L C Jewell,Gelding,Papal Bull,Pret A Porter,Mr Tony Betteridge
9780,Maximus Maridius,9th April 2011,S Drinkwater,Gelding,Fair Mix,Dutch Czarina,Mr Richard Bailey
9909,Attimo,10th March 2009,S England,Gelding,Nayef,Alanda,Guess What Racing
9774,Bonds Conquest,18th April 2009,J W Mullins,Gelding,Monsieur Bond,Another Conquest,Mr F G Matthews
9673,Ornua,23rd May 2011,H De Bromhead,Gelding,Mahler,Merry Heart,John J Phelan &amp; Syed Momin
9788,Remiluc,15th April 2009,C Gordon,Gelding,Mister Sacha,Markene De Durtal,Gilbert &amp; Gordon
9612,Artful Artist,30th March 2009,Dr R D P Newland,Gelding,Excellent Art,Silly Goose,Doom Bar Beach Club
9790,Anibale Fly,28th May 2010,A J Martin,Gelding,Assessor,Nouba Fly,John P McManus
9784,Sizing Tennessee,23rd May 2008,C L Tizzard,Gelding,Robin Des Champs,Jolivia,Ann &amp; Alan Potts Limited
9745,Venetian Lad,21st April 2005,Mrs L Richards,Gelding,Midnight Legend,Henrietta Holmes,The Venetian Lad Partnership
9811,Instant Karma,27th February 2011,Jamie Snowden,Gelding,Peintre Celebre,Kotdiji,Jamie Snowden Racing Club
9683,Who's That,1st January 2008,L P Cusack,Mare,Kalanisi,Knock On The Door,David Cornwall
9798,My Tent Or Yours,16th March 2007,N J Henderson,Gelding,Desert Prince,Spartan Girl,John P McManus
9800,Yanworth,23rd April 2010,E Bolger,Gelding,Norse Dancer,Yota,John P McManus
9756,Happy Diva,15th April 2011,Kerry Lee,Mare,King's Theatre,Megans Joy,Mr Will Roseff
9622,Three Stars,2nd June 2010,H De Bromhead,Gelding,Westerner,Hapeney,Robert Finnegan
9794,Present Man,25th June 2010,P F Nicholls,Gelding,Presenting,Glen's Gale,Mr &amp; Mrs Mark Woodhouse
9821,Muthabir,22nd February 2010,R T Phillips,Gelding,Nayef,Northern Melody,The Adlestrop Club
9693,Kilcrea,1st January 2007,J J Mangan,Gelding,Definite Article,Lightly Dreaming,Michael O'Driscoll
9657,Denham Sound,7th February 2013,C Byrnes,Mare,Champs Elysees,Presbyterian Nun,Byrnsey Boys Syndicate
9766,Lock Towers,23rd May 2009,B Pauling,Gelding,Classic Cliche,Katieella,Mr Ean Branston &amp; Dr Jennifer Hewitt
9632,Riviera Sun,1st January 2009,H De Bromhead,Gelding,Milan,Riviera Sands,John P McManus
9808,Dell' Arca,17th February 2009,D Pipe,Gelding,Sholokhov,Daisy Belle,Prof Caroline Tisdall
9755,Spellbound,18th April 2009,A King,Mare,Doyen,Kasamba,Withyslade
9831,Rather Be,10th April 2011,N J Henderson,Gelding,Oscar,Irish Wedding,Eventmasters Racing
9667,Bobo Mac,18th March 2011,T Symonds,Gelding,Whitmore's Conn,Blazing Love,C &amp; M Baker K Ibberson H Pearman
9776,Ballyhill,10th April 2011,N A Twiston-Davies,Gelding,Al Namix,Laly Light,S Such &amp; Cg Paletta
9765,Kid Kalanisi,19th March 2011,J Scott,Gelding,Kalanisi,Nut Touluze,Friends From Insurance
9786,Gold Present,16th May 2010,N J Henderson,Gelding,Presenting,Ouro Preto,Mr and Mrs J D Cotton
9818,Mister Grez,14th May 2006,D Skelton,Gelding,Turgeon,Yoruba,Gilmans Point Racing Syndicate
9677,Whoyakodding,1st January 2011,G Ahern,Gelding,Beat All,Susie Bury,Mrs Marie Gubbins
9919,Know Your Name,29th March 2011,D McCain Jnr,Gelding,Halling,Lady Agnes,Livvys Racing Group
9841,Torhousemuir,19th March 2011,S Thomas,Gelding,Sagamix,Royal Musical,Honourable Scoundrels
9828,Barenice,28th April 2011,A M Hales,Gelding,Denham Red,Delice Du Soleil,The Barenice Racing Partnership
9929,Bruce Almighty,12th April 2011,D McCain Jnr,Gelding,Yeats,Lady Rolfe,Mr G Hunt
9687,Never Again,1st January 2012,J J Walsh,Filly,Jeremy,Pipewell,Mrs W M Fitzpatrick
9804,Silviniaco Conti,14th April 2006,P F Nicholls,Gelding,Dom Alco,Gazelle Lulu,Mr Chris Giles &amp; Sullivan Bloodstock L
9642,R'evelyn Pleasure,7th April 2012,S O O'Brien,Gelding,Getaway,Alwayshavnpleasure,Mark McDonagh
9775,Midnight Mustang,28th April 2007,Andrew Martin,Gelding,Midnight Legend,Mustang Molly,Mr Andrew J Martin
9796,Frodon,11th March 2012,P F Nicholls,Gelding,Nickname,Miss Country,Mr P J Vogt
9838,Markov,29th May 2010,O Murphy,Gelding,Morozov,Willoughby Sue,Mr A R W Marsh
9810,Doesyourdogbite,24th February 2012,Jonjo O'Neill,Gelding,Notnowcato,Gilah,Dydb Marketing &amp; Friends Of Jackdaws
9939,Stilo Blue Native,6th April 2008,R Menzies,Gelding,Blueprint,Reconciliation,Mr John Wade
9703,Krisdenoel,1st January 2011,J J Walsh,Filly,Scorpion,Smiling Away,Krisdenoel Syndicate
9785,Two Taffs,3rd February 2010,Mrs S Leech,Gelding,Flemensfirth,Richs Mermaid,G Thompson
9848,Gulshanigans,31st March 2012,Jack Barber,Gelding,Sakhee,Gulshan,F Newton J J Barber &amp; J Barber
9814,Moscato,30th March 2011,Jack Fisher,Gelding,Hernando,Alba Stella,Bruton Street-us
9806,Thistlecrack,29th March 2008,C L Tizzard,Gelding,Kayf Tara,Ardstown,John and Heather Snook
9949,Sister Sibyl,29th May 2011,H Morrison,Mare,King's Theatre,Rose Of The Erne,Mr L A Garfield
9820,King Cool,12th February 2011,G L Moore,Gelding,King's Theatre,Cool Spice,Mr P Mott
9795,Virgilio,24th May 2009,D Skelton,Gelding,Denham Red,Liesse De Marbeuf,C J Edwards D Futter A H Rushworth
9713,Mrs Burbidge,25th March 2010,N P Mulholland,Mare,Pasternak,Twin Time,Dajam Ltd
9697,Eiri Na Casca,29th May 2009,R Hackett,Gelding,Spadoun,Lady Of Fleet,Adrian McNamara
9851,Knight's Parade,25th April 2010,Mrs S J Humphrey,Gelding,Dark Angel,Toy Show,Yen Hall Farm Racing
9858,Pattara,6th June 2009,Noel Williams,Mare,Kayf Tara,Fortunes Course,Mr J E Garrett
9816,Lisheen Prince,5th March 2011,Mrs L Hill,Gelding,Oscar,Dino's Monkey,The Sunday Night Partnership
9830,American Life,5th March 2007,M F Harris,Gelding,American Post,Poplife,American Life Partnership
9824,Cadeau George,22nd April 2009,Douglas Gittins,Gelding,Relief Pitcher,Sovereign's Gift,Mrs N White
9723,Boethius,19th March 2013,Tim Vaughan,Gelding,Manduro,Perfect Note,David &amp; Susan Luke
9805,Tea For Two,8th May 2009,Mrs J Williams,Gelding,Kayf Tara,One For Me,Mrs Jane Williams &amp; Mr Len Jakeman
9861,Bagging Turf,9th May 2010,G L Moore,Mare,Scorpion,Monica's Story,Mrs M Devine
9840,Stick To The Plan,1st April 2012,D Skelton,Gelding,Gold Well,Chloes Choice,Mr T P Radford
9834,Derrick D'Anjou,1st May 2011,J Bedi,Gelding,Double Eclipse,Belle D'anjou,Hill House Racing Club
9826,Monkhouse,11th March 2010,K C Bailey,Gelding,Scorpion,Gold Shot,Mrs David Johnson
9959,Vive Ma Fille,2nd April 2012,M R Channon,Filly,Doyen,Vive Madame,Mr J Mitchell
9868,Yukon Delta,25th June 2007,G L Moore,Gelding,Old Vic,Red Fern,Mr B Homewood
9733,Gentleman's Dream,18th May 2012,G L Moore,Gelding,Flemensfirth,Fair And Aisey,Dedman Properties
9871,Albatros De Guye,21st April 2010,Miss A M Newton-Smith,Gelding,Maille Pistol,Balibirds,Mr George Goring
9815,Spiritofthegames,1st May 2012,D Skelton,Gelding,Darsi,Lucy Walters,Mr N W Lake
9850,Midnight Gem,13th April 2010,Mrs S Leech,Mare,Midnight Legend,Barton Flower,Ms G E Morgan
9836,Free Return,13th May 2011,T H Weston,Gelding,Mr Combustible,Marisha,Int-ex Contracting Limited
9878,Delatite,7th March 2012,John Berry,Gelding,Schiaparelli,Desiree,The Beverley House Stables Partnership
9844,Elkstone,28th March 2011,Mrs Caroline Bailey,Gelding,Midnight Legend,Samandara,Tredwell Robinson Proctor &amp; Nicholso
9743,Bishops Court,24th March 2010,N P Mulholland,Gelding,Helissio,Island Of Memories,Mr P C Tory &amp; Mr P S Frampton
9969,Lions Charge,29th April 2007,J W Mullins,Gelding,Lion Heart,Fellwaati,First Impressions Racing Group
9825,Bendomingo,9th May 2011,N A Twiston-Davies,Gelding,Beneficial,Bobbies Storm,DG Partners
9881,Justice Knight,31st January 2012,M Scudamore,Gelding,Raven's Pass,New Story,Mark Savidge &amp; Michael Scudamore
9846,Viking Mistress,21st March 2008,M Keighley,Mare,Bollin Eric,Mistress Caramore,Martin Keighley Racing Club
